"Date","Price","Open","High","Low","Vol.","Change %"
"11/17/2020","562.00","562.00","562.00","562.00","0.02K","0.09%"
"11/16/2020","561.50","561.50","561.50","561.50","0.13K","0.81%"
"11/13/2020","557.00","557.00","557.00","557.00","0.03K","0.91%"
"11/12/2020","552.00","552.00","552.00","552.00","0.08K","1.10%"
"11/11/2020","546.00","546.00","546.00","546.00","0.06K","1.49%"
"11/10/2020","538.00","538.00","538.00","538.00","0.01K","-1.56%"
"11/09/2020","546.50","546.50","546.50","546.50","0.01K","1.49%"
"11/06/2020","538.50","538.50","538.50","538.50","0.04K","1.41%"
"11/05/2020","531.00","531.00","531.00","531.00","0.04K","1.34%"
"11/04/2020","524.00","524.00","524.00","524.00","","0.19%"
"11/03/2020","523.00","523.00","523.00","523.00","","-0.76%"
"11/02/2020","527.00","527.00","527.00","527.00","0.01K","3.78%"
"10/30/2020","507.82","507.82","507.82","507.82","","-0.23%"
"10/29/2020","509.00","509.00","509.00","509.00","0.01K","0.10%"
"10/28/2020","508.50","508.50","508.50","508.50","0.01K","0.10%"
"10/27/2020","508.00","508.00","508.00","508.00","","-0.10%"
"10/26/2020","508.50","508.50","508.50","508.50","0.01K","0.39%"
"10/23/2020","506.50","506.50","506.50","506.50","","0.10%"
"10/22/2020","506.00","506.00","506.00","506.00","","-0.10%"
"10/21/2020","506.50","506.50","506.50","506.50","0.02K","0.30%"
"10/20/2020","505.00","505.00","505.00","505.00","","0.10%"
"10/19/2020","504.50","504.50","504.50","504.50","","-0.10%"
"10/16/2020","505.00","505.00","505.00","505.00","","0.10%"
"10/15/2020","504.50","504.50","504.50","504.50","","-0.10%"
"10/14/2020","505.00","505.00","505.00","505.00","","-0.20%"
"10/13/2020","506.00","506.00","506.00","506.00","","-0.10%"
"10/12/2020","506.50","506.50","506.50","506.50","","0.00%"
"10/09/2020","506.50","506.50","506.50","506.50","","1.60%"
"10/08/2020","498.50","498.50","498.50","498.50","","0.10%"
"10/07/2020","498.00","498.00","498.00","498.00","","0.50%"
"10/06/2020","495.50","495.50","495.50","495.50","","0.51%"
"10/05/2020","493.00","493.00","493.00","493.00","0.15K","0.31%"
"10/02/2020","491.50","491.50","491.50","491.50","0.01K","-0.91%"
"10/01/2020","496.00","496.00","496.00","496.00","0.01K","-2.96%"
"09/30/2020","511.14","511.14","511.14","511.14","0.01K","0.62%"
"09/29/2020","508.00","508.00","508.00","508.00","0.01K","-0.29%"
"09/28/2020","509.50","509.50","509.50","509.50","","0.20%"
"09/25/2020","508.50","508.50","508.50","508.50","","-0.10%"
"09/24/2020","509.00","509.00","509.00","509.00","","-0.29%"
"09/23/2020","510.50","510.50","510.50","510.50","0.00K","0.89%"
"09/22/2020","506.00","506.00","506.00","506.00","0.02K","0.20%"
"09/21/2020","505.00","505.00","505.00","505.00","0.04K","-1.75%"
"09/18/2020","514.00","514.00","514.00","514.00","","0.98%"
"09/17/2020","509.00","509.00","509.00","509.00","0.01K","-0.10%"
"09/16/2020","509.50","509.50","509.50","509.50","0.03K","0.30%"
"09/15/2020","508.00","508.00","508.00","508.00","0.03K","-1.93%"
"09/14/2020","518.00","518.00","518.00","518.00","0.00K","0.10%"
"09/11/2020","517.50","517.50","517.50","517.50","","0.29%"
"09/10/2020","516.00","516.00","516.00","516.00","","-0.29%"
"09/09/2020","517.50","517.50","517.50","517.50","0.02K","-0.10%"
"09/08/2020","518.00","518.00","518.00","518.00","0.02K","-1.24%"
"09/07/2020","524.50","524.50","524.50","524.50","","-0.47%"
"09/04/2020","527.00","527.00","527.00","527.00","0.02K","0.38%"
"09/03/2020","525.00","525.00","525.00","525.00","0.04K","0.77%"
"09/02/2020","521.00","521.00","521.00","521.00","0.09K","0.39%"
"09/01/2020","519.00","519.00","519.00","519.00","0.23K","3.59%"
"08/28/2020","501.00","501.00","501.00","501.00","","-0.20%"
"08/27/2020","502.00","502.00","502.00","502.00","","-0.30%"
"08/26/2020","503.50","503.50","503.50","503.50","","-0.10%"
"08/25/2020","504.00","504.00","504.00","504.00","","-0.30%"
"08/24/2020","505.50","505.50","505.50","505.50","","0.00%"
"08/21/2020","505.50","505.50","505.50","505.50","","0.30%"
"08/20/2020","504.00","504.00","504.00","504.00","","-0.10%"
"08/19/2020","504.50","504.50","504.50","504.50","0.01K","0.20%"
"08/18/2020","503.50","503.50","503.50","503.50","","0.60%"
"08/17/2020","500.50","500.50","500.50","500.50","","-0.20%"
"08/14/2020","501.50","501.50","501.50","501.50","","0.00%"
"08/13/2020","501.50","501.50","501.50","501.50","","0.10%"
"08/12/2020","501.00","501.00","501.00","501.00","0.01K","-0.30%"
"08/11/2020","502.50","502.50","502.50","502.50","0.03K","-0.79%"
"08/10/2020","506.50","506.50","506.50","506.50","0.05K","0.70%"
"08/07/2020","503.00","503.00","503.00","503.00","0.02K","0.60%"
"08/06/2020","500.00","500.00","500.00","500.00","","0.20%"
"08/05/2020","499.00","499.00","499.00","499.00","","-0.20%"
"08/04/2020","500.00","500.00","500.00","500.00","0.11K","0.50%"
"08/03/2020","497.50","497.50","497.50","497.50","","8.71%"
"07/31/2020","457.62","457.62","457.62","457.62","","-0.52%"
"07/30/2020","460.00","460.00","460.00","460.00","0.02K","-0.33%"
"07/29/2020","461.50","461.50","461.50","461.50","0.00K","0.44%"
"07/28/2020","459.50","459.50","459.50","459.50","0.02K","0.33%"
"07/27/2020","458.00","458.00","458.00","458.00","0.02K","0.11%"
"07/24/2020","457.50","457.50","457.50","457.50","0.02K","-1.19%"
"07/23/2020","463.00","463.00","463.00","463.00","0.05K","1.20%"
"07/22/2020","457.50","457.50","457.50","457.50","0.00K","-0.87%"
"07/21/2020","461.50","461.50","461.50","461.50","","-0.11%"
"07/20/2020","462.00","462.00","462.00","462.00","0.04K","0.87%"
"07/17/2020","458.00","458.00","458.00","458.00","","0.33%"
"07/16/2020","456.50","456.50","456.50","456.50","0.02K","0.55%"
"07/15/2020","454.00","454.00","454.00","454.00","0.04K","-0.11%"
"07/14/2020","454.50","454.50","454.50","454.50","0.08K","1.91%"
"07/13/2020","446.00","446.00","446.00","446.00","0.02K","0.68%"
"07/10/2020","443.00","443.00","443.00","443.00","0.02K","-0.67%"
"07/09/2020","446.00","446.00","446.00","446.00","0.13K","1.36%"
"07/08/2020","440.00","440.00","440.00","440.00","0.05K","0.46%"
"07/07/2020","438.00","438.00","438.00","438.00","0.20K","-0.11%"
"07/06/2020","438.50","438.50","438.50","438.50","0.06K","0.00%"
"07/03/2020","438.50","438.50","438.50","438.50","0.25K","0.00%"
"07/02/2020","438.50","438.50","438.50","438.50","","0.11%"
"07/01/2020","438.00","438.00","438.00","438.00","","0.56%"
"06/30/2020","435.55","435.55","435.55","435.55","0.00K","0.36%"
"06/29/2020","434.00","434.00","434.00","434.00","0.00K","-0.23%"
"06/26/2020","435.00","435.00","435.00","435.00","","0.69%"
"06/25/2020","432.00","432.00","432.00","432.00","0.06K","-0.92%"
"06/24/2020","436.00","436.00","436.00","436.00","0.00K","0.35%"
"06/23/2020","434.50","434.50","434.50","434.50","","0.35%"
"06/22/2020","433.00","433.00","433.00","433.00","","-0.23%"
"06/19/2020","434.00","434.00","434.00","434.00","","0.46%"
"06/18/2020","432.00","432.00","432.00","432.00","0.01K","-0.46%"
"06/17/2020","434.00","434.00","434.00","434.00","0.01K","-0.80%"
"06/16/2020","437.50","437.50","437.50","437.50","","0.34%"
"06/15/2020","436.00","436.00","436.00","436.00","","-0.46%"
"06/12/2020","438.00","438.00","438.00","438.00","0.02K","1.15%"
"06/11/2020","433.00","433.00","433.00","433.00","","-1.25%"
"06/10/2020","438.50","438.50","438.50","438.50","","0.00%"
"06/09/2020","438.50","438.50","438.50","438.50","0.05K","1.27%"
"06/08/2020","433.00","433.00","433.00","433.00","0.06K","1.29%"
"06/05/2020","427.50","427.50","427.50","427.50","","0.00%"
"06/04/2020","427.50","427.50","427.50","427.50","0.01K","-1.16%"
"06/03/2020","432.50","432.50","432.50","432.50","0.01K","-1.26%"
"06/02/2020","438.00","438.00","438.00","438.00","0.06K","0.46%"
"06/01/2020","436.00","436.00","436.00","436.00","0.08K","6.03%"
"05/29/2020","411.22","411.22","411.22","411.22","0.01K","0.05%"
"05/28/2020","411.00","411.00","411.00","411.00","0.01K","0.12%"
"05/27/2020","410.50","410.50","410.50","410.50","0.01K","0.00%"
"05/26/2020","410.50","410.50","410.50","410.50","0.11K","-0.61%"
"05/22/2020","413.00","413.00","413.00","413.00","","-0.24%"
"05/21/2020","414.00","414.00","414.00","414.00","","-0.36%"
"05/20/2020","415.50","415.50","415.50","415.50","","2.09%"
"05/19/2020","407.00","407.00","407.00","407.00","","0.49%"
"05/18/2020","405.00","405.00","405.00","405.00","0.00K","0.00%"
"05/15/2020","405.00","405.00","405.00","405.00","","0.00%"
"05/14/2020","405.00","405.00","405.00","405.00","","-0.49%"
"05/13/2020","407.00","407.00","407.00","407.00","","-0.49%"
"05/12/2020","409.00","409.00","409.00","409.00","","-0.12%"
"05/11/2020","409.50","409.50","409.50","409.50","0.00K","1.24%"
"05/07/2020","404.50","404.50","404.50","404.50","0.01K","0.62%"
"05/06/2020","402.00","402.00","402.00","402.00","0.03K","1.13%"
"05/05/2020","397.50","397.50","397.50","397.50","","0.00%"
"05/04/2020","397.50","397.50","397.50","397.50","0.01K","0.00%"
"05/01/2020","397.50","397.50","397.50","397.50","0.02K","-1.13%"
"04/30/2020","402.05","402.05","402.05","402.05","0.11K","0.51%"
"04/29/2020","400.00","400.00","400.00","400.00","0.11K","-0.50%"
"04/28/2020","402.00","402.00","402.00","402.00","0.02K","0.75%"
"04/27/2020","399.00","399.00","399.00","399.00","","0.00%"
"04/24/2020","399.00","399.00","399.00","399.00","","1.01%"
"04/23/2020","395.00","395.00","395.00","395.00","0.01K","0.13%"
"04/22/2020","394.50","394.50","394.50","394.50","0.00K","0.13%"
"04/21/2020","394.00","394.00","394.00","394.00","0.00K","-1.38%"
"04/20/2020","399.50","399.50","399.50","399.50","0.05K","-1.36%"
"04/17/2020","405.00","405.00","405.00","405.00","","-0.98%"
"04/16/2020","409.00","409.00","409.00","409.00","0.03K","-0.73%"
"04/15/2020","412.00","412.00","412.00","412.00","0.04K","8.42%"
"04/14/2020","380.00","380.00","380.00","380.00","","0.00%"
"04/09/2020","380.00","380.00","380.00","380.00","","0.00%"
"04/08/2020","380.00","380.00","380.00","380.00","0.60K","0.00%"
"04/07/2020","380.00","380.00","380.00","380.00","","0.00%"
"04/06/2020","380.00","380.00","380.00","380.00","","0.00%"
"04/03/2020","380.00","380.00","380.00","380.00","","0.53%"
"04/02/2020","378.00","378.00","378.00","378.00","","0.00%"
"04/01/2020","378.00","378.00","378.00","378.00","0.00K","-15.00%"
"03/31/2020","444.73","444.73","444.73","444.73","","-0.28%"
"03/30/2020","446.00","446.00","446.00","446.00","","0.00%"
"03/27/2020","446.00","446.00","446.00","446.00","","0.00%"
"03/26/2020","446.00","446.00","446.00","446.00","","0.00%"
"03/25/2020","446.00","446.00","446.00","446.00","","-0.89%"
"03/24/2020","450.00","450.00","450.00","450.00","","-1.10%"
"03/23/2020","455.00","455.00","455.00","455.00","0.27K","0.00%"
"03/20/2020","455.00","455.00","455.00","455.00","0.10K","0.00%"
"03/19/2020","455.00","455.00","455.00","455.00","0.00K","0.00%"
"03/18/2020","455.00","455.00","455.00","455.00","","0.00%"
"03/17/2020","455.00","455.00","455.00","455.00","","0.00%"
"03/16/2020","455.00","455.00","455.00","455.00","","0.00%"
"03/13/2020","455.00","455.00","455.00","455.00","","0.00%"
"03/12/2020","455.00","455.00","455.00","455.00","","0.00%"
"03/11/2020","455.00","455.00","455.00","455.00","","0.00%"
"03/10/2020","455.00","455.00","455.00","455.00","","0.00%"
"03/09/2020","455.00","455.00","455.00","455.00","","-0.22%"
"03/06/2020","456.00","456.00","456.00","456.00","0.20K","0.00%"
"03/05/2020","456.00","456.00","456.00","456.00","","0.00%"
"03/04/2020","456.00","456.00","456.00","456.00","0.30K","-0.44%"
"03/03/2020","458.00","458.00","458.00","458.00","0.10K","0.00%"
"03/02/2020","458.00","458.00","458.00","458.00","0.20K","-1.44%"
"02/28/2020","464.70","464.70","464.70","464.70","","-0.28%"
"02/27/2020","466.00","466.00","466.00","466.00","","0.00%"
"02/26/2020","466.00","466.00","466.00","466.00","","0.00%"
"02/25/2020","466.00","466.00","466.00","466.00","","0.65%"
"02/24/2020","463.00","463.00","463.00","463.00","","0.00%"
"02/21/2020","463.00","463.00","463.00","463.00","","-0.43%"
"02/20/2020","465.00","465.00","465.00","465.00","","1.31%"
"02/19/2020","459.00","459.00","459.00","459.00","0.00K","-1.29%"
"02/18/2020","465.00","465.00","465.00","465.00","0.02K","0.00%"
"02/17/2020","465.00","465.00","465.00","465.00","","0.00%"
"02/14/2020","465.00","465.00","465.00","465.00","","0.00%"
"02/13/2020","465.00","465.00","465.00","465.00","","0.00%"
"02/12/2020","465.00","465.00","465.00","465.00","0.00K","-0.43%"
"02/11/2020","467.00","467.00","467.00","467.00","","0.00%"
"02/10/2020","467.00","467.00","467.00","467.00","0.30K","-0.64%"
"02/07/2020","470.00","470.00","470.00","470.00","0.65K","0.00%"
"02/06/2020","470.00","470.00","470.00","470.00","0.02K","0.00%"
"02/05/2020","470.00","470.00","470.00","470.00","0.00K","0.64%"
"02/04/2020","467.00","467.00","467.00","467.00","0.00K","-1.16%"
"02/03/2020","472.50","472.50","472.50","472.50","","-4.41%"
"01/31/2020","494.29","494.29","494.29","494.29","0.03K","0.47%"
"01/30/2020","492.00","492.00","492.00","492.00","0.03K","1.44%"
"01/29/2020","485.00","485.00","485.00","485.00","0.03K","0.41%"
"01/28/2020","483.00","483.00","483.00","483.00","0.00K","-2.03%"
"01/27/2020","493.00","493.00","493.00","493.00","0.00K","-0.30%"
"01/24/2020","494.50","494.50","494.50","494.50","","0.51%"
"01/23/2020","492.00","492.00","492.00","492.00","","0.00%"
"01/22/2020","492.00","492.00","492.00","492.00","0.00K","-1.40%"
"01/21/2020","499.00","499.00","499.00","499.00","","0.00%"
"01/20/2020","499.00","499.00","499.00","499.00","","0.20%"
"01/17/2020","498.00","498.00","498.00","498.00","","0.20%"
"01/16/2020","497.00","497.00","497.00","497.00","0.01K","0.81%"
"01/15/2020","493.00","493.00","493.00","493.00","","-1.00%"
"01/14/2020","498.00","498.00","498.00","498.00","0.01K","0.61%"
"01/13/2020","495.00","495.00","495.00","495.00","0.00K","-0.40%"
"01/10/2020","497.00","497.00","497.00","497.00","0.00K","1.22%"
"01/09/2020","491.00","491.00","491.00","491.00","","0.00%"
"01/08/2020","491.00","491.00","491.00","491.00","0.00K","0.61%"
"01/07/2020","488.00","488.00","488.00","488.00","","0.00%"
"01/06/2020","488.00","488.00","488.00","488.00","","-1.01%"
"01/03/2020","493.00","493.00","493.00","493.00","0.00K","0.41%"
"01/02/2020","491.00","491.00","491.00","491.00","","4.30%"
"12/31/2019","470.76","470.76","470.76","470.76","0.03K","-1.10%"
"12/30/2019","476.00","476.00","476.00","476.00","0.03K","0.42%"
"12/27/2019","474.00","474.00","474.00","474.00","","0.42%"
"12/24/2019","472.00","472.00","472.00","472.00","","0.00%"
"12/23/2019","472.00","472.00","472.00","472.00","","-0.21%"
"12/20/2019","473.00","473.00","473.00","473.00","","0.00%"
"12/19/2019","473.00","473.00","473.00","473.00","","0.21%"
"12/18/2019","472.00","472.00","472.00","472.00","","0.00%"
"12/17/2019","472.00","472.00","472.00","472.00","","0.00%"
"12/16/2019","472.00","472.00","472.00","472.00","","0.43%"
"12/13/2019","470.00","470.00","470.00","470.00","","0.00%"
"12/12/2019","470.00","470.00","470.00","470.00","0.04K","1.08%"
"12/11/2019","465.00","465.00","465.00","465.00","0.00K","0.22%"
"12/10/2019","464.00","464.00","464.00","464.00","0.01K","0.43%"
"12/09/2019","462.00","462.00","462.00","462.00","","0.65%"
"12/06/2019","459.00","459.00","459.00","459.00","","0.00%"
"12/05/2019","459.00","459.00","459.00","459.00","","0.00%"
"12/04/2019","459.00","459.00","459.00","459.00","0.00K","-0.22%"
"12/03/2019","460.00","460.00","460.00","460.00","","-0.22%"
"12/02/2019","461.00","461.00","461.00","461.00","","4.16%"
"11/29/2019","442.57","442.57","442.57","442.57","","-0.32%"
"11/28/2019","444.00","444.00","444.00","444.00","","0.00%"
"11/27/2019","444.00","444.00","444.00","444.00","","0.00%"
"11/26/2019","444.00","444.00","444.00","444.00","","0.00%"
"11/25/2019","444.00","444.00","444.00","444.00","","0.00%"
"11/22/2019","444.00","444.00","444.00","444.00","","0.23%"
"11/21/2019","443.00","443.00","443.00","443.00","","0.00%"
"11/20/2019","443.00","443.00","443.00","443.00","","0.00%"
"11/19/2019","443.00","443.00","443.00","443.00","","0.45%"
"11/18/2019","441.00","441.00","441.00","441.00","","-0.11%"
"11/15/2019","441.50","441.50","441.50","441.50","0.12K","0.80%"
"11/14/2019","438.00","438.00","438.00","438.00","","0.69%"
"11/13/2019","435.00","435.00","435.00","435.00","","0.69%"
"11/12/2019","432.00","432.00","432.00","432.00","","0.00%"
"11/11/2019","432.00","432.00","432.00","432.00","","-1.14%"
"11/08/2019","437.00","437.00","437.00","437.00","","-0.23%"
"11/07/2019","438.00","438.00","438.00","438.00","0.00K","-0.45%"
"11/06/2019","440.00","440.00","440.00","440.00","0.04K","1.62%"
"11/05/2019","433.00","433.00","433.00","433.00","0.03K","0.46%"
"11/04/2019","431.00","431.00","431.00","431.00","0.00K","0.23%"
"11/01/2019","430.00","430.00","430.00","430.00","0.02K","-1.92%"
"10/31/2019","438.41","438.41","438.41","438.41","0.00K","-0.02%"
"10/30/2019","438.50","438.50","438.50","438.50","0.00K","0.11%"
"10/29/2019","438.00","438.00","438.00","438.00","","-0.45%"
"10/28/2019","440.00","440.00","440.00","440.00","","0.46%"
"10/25/2019","438.00","438.00","438.00","438.00","","0.00%"
"10/24/2019","438.00","438.00","438.00","438.00","","0.00%"
"10/23/2019","438.00","438.00","438.00","438.00","0.10K","-0.45%"
"10/22/2019","440.00","440.00","440.00","440.00","","0.00%"
"10/21/2019","440.00","440.00","440.00","440.00","","-0.23%"
"10/18/2019","441.00","441.00","441.00","441.00","","0.00%"
"10/17/2019","441.00","441.00","441.00","441.00","","-0.23%"
"10/16/2019","442.00","442.00","442.00","442.00","","-0.45%"
"10/15/2019","444.00","444.00","444.00","444.00","","0.91%"
"10/14/2019","440.00","440.00","440.00","440.00","0.00K","-0.23%"
"10/11/2019","441.00","441.00","441.00","441.00","","0.11%"
"10/10/2019","440.50","440.50","440.50","440.50","0.02K","-1.23%"
"10/09/2019","446.00","446.00","446.00","446.00","","0.00%"
"10/08/2019","446.00","446.00","446.00","446.00","","0.68%"
"10/07/2019","443.00","443.00","443.00","443.00","0.00K","-1.56%"
"10/04/2019","450.00","450.00","450.00","450.00","","0.00%"
"10/03/2019","450.00","450.00","450.00","450.00","","0.90%"
"10/02/2019","446.00","446.00","446.00","446.00","","0.11%"
"10/01/2019","445.50","445.50","445.50","445.50","0.01K","-3.04%"
"09/30/2019","459.48","459.48","459.48","459.48","","0.32%"
"09/27/2019","458.00","458.00","458.00","458.00","","0.00%"
"09/26/2019","458.00","458.00","458.00","458.00","","-0.22%"
"09/25/2019","459.00","459.00","459.00","459.00","","0.22%"
"09/24/2019","458.00","458.00","458.00","458.00","","0.22%"
"09/23/2019","457.00","457.00","457.00","457.00","","0.22%"
"09/20/2019","456.00","456.00","456.00","456.00","","0.00%"
"09/19/2019","456.00","456.00","456.00","456.00","","-0.11%"
"09/18/2019","456.50","456.50","456.50","456.50","0.05K","-1.40%"
"09/17/2019","463.00","463.00","463.00","463.00","","0.00%"
"09/16/2019","463.00","463.00","463.00","463.00","","0.22%"
"09/13/2019","462.00","462.00","462.00","462.00","","0.00%"
"09/12/2019","462.00","462.00","462.00","462.00","","0.00%"
"09/11/2019","462.00","462.00","462.00","462.00","","0.00%"
"09/10/2019","462.00","462.00","462.00","462.00","","0.65%"
"09/09/2019","459.00","459.00","459.00","459.00","","0.44%"
"09/06/2019","457.00","457.00","457.00","457.00","","1.78%"
"09/05/2019","449.00","449.00","449.00","449.00","0.08K","-2.07%"
"09/04/2019","458.50","458.50","458.50","458.50","0.02K","0.44%"
"09/03/2019","456.50","456.50","456.50","456.50","0.01K","-0.76%"
"09/02/2019","460.00","460.00","460.00","460.00","","-4.24%"
"08/30/2019","480.35","480.35","480.35","480.35","","-0.14%"
"08/29/2019","481.00","481.00","481.00","481.00","","0.00%"
"08/28/2019","481.00","481.00","481.00","481.00","","-0.21%"
"08/27/2019","482.00","482.00","482.00","482.00","","0.00%"
"08/23/2019","482.00","482.00","482.00","482.00","","0.21%"
"08/22/2019","481.00","481.00","481.00","481.00","","0.21%"
"08/21/2019","480.00","480.00","480.00","480.00","","-1.03%"
"08/20/2019","485.00","485.00","485.00","485.00","","0.21%"
"08/19/2019","484.00","484.00","484.00","484.00","","-0.21%"
"08/16/2019","485.00","485.00","485.00","485.00","","0.00%"
"08/15/2019","485.00","485.00","485.00","485.00","","0.00%"
"08/14/2019","485.00","485.00","485.00","485.00","","0.00%"
"08/13/2019","485.00","485.00","485.00","485.00","","-1.02%"
"08/12/2019","490.00","490.00","490.00","490.00","0.01K","0.41%"
"08/09/2019","488.00","488.00","488.00","488.00","","0.21%"
"08/08/2019","487.00","487.00","487.00","487.00","","0.41%"
"08/07/2019","485.00","485.00","485.00","485.00","","-0.82%"
"08/06/2019","489.00","489.00","489.00","489.00","0.01K","-1.71%"
"08/05/2019","497.50","497.50","497.50","497.50","","0.00%"
"08/02/2019","497.50","497.50","497.50","497.50","0.01K","-1.49%"
"08/01/2019","505.00","505.00","505.00","505.00","","-0.34%"
"07/31/2019","506.70","506.70","506.70","506.70","","0.14%"
"07/30/2019","506.00","506.00","506.00","506.00","","0.00%"
"07/29/2019","506.00","506.00","506.00","506.00","","-0.20%"
"07/26/2019","507.00","507.00","507.00","507.00","","0.00%"
"07/25/2019","507.00","507.00","507.00","507.00","","0.30%"
"07/24/2019","505.50","505.50","505.50","505.50","","-0.49%"
"07/23/2019","508.00","508.00","508.00","508.00","","0.00%"
"07/22/2019","508.00","508.00","508.00","508.00","","-0.20%"
"07/19/2019","509.00","509.00","509.00","509.00","","0.20%"
"07/18/2019","508.00","508.00","508.00","508.00","","0.20%"
"07/17/2019","507.00","507.00","507.00","507.00","","0.00%"
"07/16/2019","507.00","507.00","507.00","507.00","0.05K","-0.78%"
"07/15/2019","511.00","511.00","511.00","511.00","0.02K","0.99%"
"07/12/2019","506.00","506.00","506.00","506.00","","-0.20%"
"07/11/2019","507.00","507.00","507.00","507.00","","0.20%"
"07/10/2019","506.00","506.00","506.00","506.00","","-0.78%"
"07/09/2019","510.00","510.00","510.00","510.00","","-0.39%"
"07/08/2019","512.00","512.00","512.00","512.00","","0.00%"
"07/05/2019","512.00","512.00","512.00","512.00","","0.00%"
"07/04/2019","512.00","512.00","512.00","512.00","","-0.78%"
"07/03/2019","516.00","516.00","516.00","516.00","","-0.58%"
"07/02/2019","519.00","519.00","519.00","519.00","","0.39%"
"07/01/2019","517.00","517.00","517.00","517.00","0.05K","5.09%"
"06/28/2019","491.95","491.95","491.95","491.95","","0.19%"
"06/27/2019","491.00","491.00","491.00","491.00","","0.20%"
"06/26/2019","490.00","490.00","490.00","490.00","","0.00%"
"06/25/2019","490.00","490.00","490.00","490.00","","-0.20%"
"06/24/2019","491.00","491.00","491.00","491.00","","-0.51%"
"06/21/2019","493.50","493.50","493.50","493.50","","1.33%"
"06/20/2019","487.00","487.00","487.00","487.00","","0.00%"
"06/19/2019","487.00","487.00","487.00","487.00","","0.00%"
"06/18/2019","487.00","487.00","487.00","487.00","","-0.41%"
"06/17/2019","489.00","489.00","489.00","489.00","","-1.01%"
"06/14/2019","494.00","494.00","494.00","494.00","0.02K","1.02%"
"06/13/2019","489.00","489.00","489.00","489.00","","-0.41%"
"06/12/2019","491.00","491.00","491.00","491.00","","0.00%"
"06/11/2019","491.00","491.00","491.00","491.00","","0.00%"
"06/10/2019","491.00","491.00","491.00","491.00","","0.00%"
"06/07/2019","491.00","491.00","491.00","491.00","","-0.10%"
"06/06/2019","491.50","491.50","491.50","491.50","","-0.30%"
"06/05/2019","493.00","493.00","493.00","493.00","","-0.40%"
"06/04/2019","495.00","495.00","495.00","495.00","","-0.60%"
"06/03/2019","498.00","498.00","498.00","498.00","","-3.45%"
"05/31/2019","515.81","515.81","515.81","515.81","","-0.04%"
"05/30/2019","516.00","516.00","516.00","516.00","","0.00%"
"05/29/2019","516.00","516.00","516.00","516.00","","-0.58%"
"05/28/2019","519.00","519.00","519.00","519.00","","0.39%"
"05/24/2019","517.00","517.00","517.00","517.00","","-0.39%"
"05/23/2019","519.00","519.00","519.00","519.00","","0.00%"
"05/22/2019","519.00","519.00","519.00","519.00","","-0.19%"
"05/21/2019","520.00","520.00","520.00","520.00","","0.00%"
"05/20/2019","520.00","520.00","520.00","520.00","","-0.38%"
"05/17/2019","522.00","522.00","522.00","522.00","","-0.19%"
"05/16/2019","523.00","523.00","523.00","523.00","","0.00%"
"05/15/2019","523.00","523.00","523.00","523.00","","0.00%"
"05/14/2019","523.00","523.00","523.00","523.00","","0.00%"
"05/13/2019","523.00","523.00","523.00","523.00","","-0.38%"
"05/10/2019","525.00","525.00","525.00","525.00","","0.00%"
"05/09/2019","525.00","525.00","525.00","525.00","","-0.57%"
"05/08/2019","528.00","528.00","528.00","528.00","","0.00%"
"05/07/2019","528.00","528.00","528.00","528.00","","-0.19%"
"05/03/2019","529.00","529.00","529.00","529.00","","0.00%"
"05/02/2019","529.00","529.00","529.00","529.00","","0.00%"
"05/01/2019","529.00","529.00","529.00","529.00","","0.15%"
"04/30/2019","528.19","528.19","528.19","528.19","","-0.06%"
"04/29/2019","528.50","528.50","528.50","528.50","","0.00%"
"04/26/2019","528.50","528.50","528.50","528.50","","0.00%"
"04/25/2019","528.50","528.50","528.50","528.50","","0.00%"
"04/24/2019","528.50","528.50","528.50","528.50","","-0.09%"
"04/23/2019","529.00","529.00","529.00","529.00","","-0.38%"
"04/18/2019","531.00","531.00","531.00","531.00","","0.28%"
"04/17/2019","529.50","529.50","529.50","529.50","","-0.09%"
"04/16/2019","530.00","530.00","530.00","530.00","","0.00%"
"04/15/2019","530.00","530.00","530.00","530.00","","0.95%"
"04/12/2019","525.00","525.00","525.00","525.00","","-0.19%"
"04/11/2019","526.00","526.00","526.00","526.00","","0.00%"
"04/10/2019","526.00","526.00","526.00","526.00","","0.57%"
"04/09/2019","523.00","523.00","523.00","523.00","","-0.38%"
"04/08/2019","525.00","525.00","525.00","525.00","","0.38%"
"04/05/2019","523.00","523.00","523.00","523.00","","0.00%"
"04/04/2019","523.00","523.00","523.00","523.00","","-0.38%"
"04/03/2019","525.00","525.00","525.00","525.00","","0.00%"
"04/02/2019","525.00","525.00","525.00","525.00","","-0.57%"
"04/01/2019","528.00","528.00","528.00","528.00","","-0.79%"
"03/29/2019","532.19","532.19","532.19","532.19","","-0.15%"
"03/28/2019","533.00","533.00","533.00","533.00","","-0.19%"
"03/27/2019","534.00","534.00","534.00","534.00","","0.19%"
"03/26/2019","533.00","533.00","533.00","533.00","","-0.37%"
"03/25/2019","535.00","535.00","535.00","535.00","","-0.19%"
"03/22/2019","536.00","536.00","536.00","536.00","","0.19%"
"03/21/2019","535.00","535.00","535.00","535.00","","0.09%"
"03/20/2019","534.50","534.50","534.50","534.50","","-0.09%"
"03/19/2019","535.00","535.00","535.00","535.00","","0.47%"
"03/18/2019","532.50","532.50","532.50","532.50","","-0.09%"
"03/15/2019","533.00","533.00","533.00","533.00","","0.38%"
"03/14/2019","531.00","531.00","531.00","531.00","","0.57%"
